date,no1,no2,no3,no4,no5
2019-03-13 12:00:00,0.8817,0.256,-0.2665,-0.9714,-0.5885
2019-03-13 13:00:00,-2.2241,2.1567,-1.1666,-0.5762,-0.1011
2019-03-13 14:00:00,0.0108,1.0222,-0.6283,0.1527,1.6672
2019-03-13 15:00:00,-0.9671,0.4134,-0.5038,-1.2081,-0.4569
2019-03-13 16:00:00,0.4207,0.1514,-0.2161,0.0727,1.4218
2019-03-13 17:00:00,-0.4232,-0.2284,0.0807,-0.8933,-1.6005
2019-03-13 18:00:00,0.707,-0.5581,0.0955,-0.5932,0.9304
2019-03-13 19:00:00,-0.6349,-0.7285,-0.8794,1.6613,1.3194
2019-03-13 20:00:00,-0.934,-0.4056,-0.8023,0.6242,-2.318
2019-03-13 21:00:00,-0.6836,-1.457,0.6141,1.3611,-0.1034
2019-03-13 22:00:00,-1.6133,0.9171,1.215,0.2076,-0.3196
2019-03-13 23:00:00,-0.073,-0.5717,0.2478,0.2491,0.6704
2019-03-14 00:00:00,2.5288,-0.3762,-0.338,-0.1732,0.9354
2019-03-14 01:00:00,-0.4897,0.2591,-0.73,0.5877,1.697
2019-03-14 02:00:00,-0.201,1.694,-0.5479,-0.0275,-0.5
2019-03-14 03:00:00,-0.4816,0.5926,0.8092,1.4039,-1.2221
2019-03-14 04:00:00,-0.6647,-0.8664,-0.9868,-2.0553,0.1368
2019-03-14 05:00:00,-1.5197,0.7196,2.0688,0.6793,1.0883
2019-03-14 06:00:00,2.3501,-0.1629,-0.4033,1.0746,0.7858
2019-03-14 07:00:00,-0.033,-0.5172,0.3668,1.3379,-0.1581
2019-03-14 08:00:00,0.1937,0.2665,0.5342,-0.7793,-0.6107
2019-03-14 09:00:00,0.3759,-1.1072,0.9361,-0.3191,0.7143
2019-03-14 10:00:00,-0.0087,1.0737,-0.0958,-0.3492,1.1998
2019-03-14 11:00:00,1.3139,0.7938,1.1024,-1.8402,0.4492
2019-03-14 12:00:00,0.2063,-3.817,-0.4171,-0.0503,0.2552
2019-03-14 13:00:00,-0.2893,-0.1188,1.2486,0.2536,-0.7769
2019-03-14 14:00:00,-0.9951,1.218,-0.4651,-1.1922,-0.1719
2019-03-14 15:00:00,0.8116,-1.2533,1.3676,0.5302,-0.5628
2019-03-14 16:00:00,1.5468,-0.3807,-1.4699,1.8529,0.1029
2019-03-14 17:00:00,-0.3346,-0.4064,0.563,-0.3414,1.1484
2019-03-14 18:00:00,-0.5609,-0.5485,-0.0272,0.3815,0.4155
2019-03-14 19:00:00,0.7547,0.0252,0.7992,-0.1566,-0.7093
2019-03-14 20:00:00,-0.1918,-0.7685,-0.53,0.2032,-1.3206
2019-03-14 21:00:00,0.4859,-0.4467,0.1872,0.8638,0.6584
2019-03-14 22:00:00,0.6282,-0.6166,-0.8466,0.6749,1.3473
2019-03-14 23:00:00,-0.0324,-0.3956,0.6691,1.956,-1.4707
2019-03-15 00:00:00,0.8833,-0.1686,1.0849,0.1288,1.9967
2019-03-15 01:00:00,-0.7578,-1.0683,-0.1354,0.1484,-0.3286
2019-03-15 02:00:00,0.6407,1.9465,1.0581,-0.0145,-0.8267
2019-03-15 03:00:00,2.1613,1.2685,1.6858,-0.1581,1.3662
2019-03-15 04:00:00,-0.4309,0.4271,-0.5811,0.1371,-1.2665
2019-03-15 05:00:00,0.5401,-0.7897,0.7737,0.197,1.2348
2019-03-15 06:00:00,-0.052,0.7144,0.8204,-0.0196,0.2269
2019-03-15 07:00:00,0.7804,-1.1419,-1.6864,2.1879,-0.592
2019-03-15 08:00:00,-0.3026,-0.8316,0.8247,0.0134,0.3352
2019-03-15 09:00:00,-1.1065,0.3175,0.5917,0.3231,-0.4081
2019-03-15 10:00:00,-0.1517,0.0174,1.0717,-0.2852,-1.4546
2019-03-15 11:00:00,-0.8756,1.0495,0.0071,-0.7571,0.2152
2019-03-15 12:00:00,0.7996,0.9413,1.1748,1.0598,0.9986
2019-03-15 13:00:00,-0.164,0.9284,-0.7242,-0.1717,0.5291
2019-03-15 14:00:00,-1.0164,-1.1656,0.2185,-0.5431,-2.1781
2019-03-15 15:00:00,-0.6428,-0.5586,0.0685,0.6426,-0.8127
2019-03-15 16:00:00,-0.2601,0.8928,-0.0849,0.2837,0.1529
2019-03-15 17:00:00,-0.8427,0.12,-0.4988,-2.1389,1.0459
2019-03-15 18:00:00,-0.0708,-0.1077,-1.0833,-0.2071,0.7506
2019-03-15 19:00:00,-0.1872,-0.0113,0.2319,-1.4266,2.2823
2019-03-15 20:00:00,-0.0662,0.9003,0.518,1.3483,1.5692
2019-03-15 21:00:00,-0.9086,-0.5286,0.8161,0.818,-0.3131
2019-03-15 22:00:00,0.26,1.9771,-0.2053,0.9949,1.6742
2019-03-15 23:00:00,0.386,0.6981,1.0862,-0.5158,-1.287
2019-03-16 00:00:00,0.2149,0.3585,-1.1756,0.8442,-0.3405
2019-03-16 01:00:00,-0.0704,-0.7502,-0.3985,-1.9265,-0.4864
2019-03-16 02:00:00,-0.3922,1.4197,1.628,0.438,-0.4767
2019-03-16 03:00:00,2.3571,-1.6981,-0.5011,0.1365,0.0751
2019-03-16 04:00:00,0.109,1.0885,-0.2003,0.537,-0.6458
2019-03-16 05:00:00,1.0554,-0.7708,-1.0363,0.3012,-0.2912
2019-03-16 06:00:00,0.9779,-1.1164,1.9166,0.5352,1.6767
2019-03-16 07:00:00,-0.3391,1.534,1.2031,-1.4015,-1.1677
2019-03-16 08:00:00,-1.3455,-1.4411,0.6386,0.168,-0.0435
2019-03-16 09:00:00,-3.519,-1.176,0.552,0.6262,0.1852
2019-03-16 10:00:00,0.6815,-0.2031,-0.6733,-0.5901,0.2105
2019-03-16 11:00:00,-0.367,-0.8787,1.2328,-0.9643,0.8527
2019-03-16 12:00:00,1.4037,0.2245,1.2981,0.3775,-0.8465
2019-03-16 13:00:00,-1.5627,1.5692,-0.7034,-2.0483,0.4739
2019-03-16 14:00:00,0.7603,-0.5059,-0.8064,-0.4129,-0.3854
2019-03-16 15:00:00,0.3189,-0.2278,1.2165,0.5315,-0.9448
2019-03-16 16:00:00,0.7425,1.3309,-0.5797,1.3962,0.0222
2019-03-16 17:00:00,-1.4386,-2.5644,0.3361,0.8888,0.2537
2019-03-16 18:00:00,1.0494,-0.4034,-2.2305,0.1325,0.2406
2019-03-16 19:00:00,-0.3514,-0.1623,0.6659,0.6665,0.4422
2019-03-16 20:00:00,-0.8622,0.6161,-0.6311,1.7329,-0.1178
2019-03-16 21:00:00,-0.9495,2.0153,1.0161,0.5172,-0.8465
2019-03-16 22:00:00,-0.8378,1.2279,-0.4616,1.5221,-0.3285
2019-03-16 23:00:00,1.2967,0.3803,1.2559,-1.2341,-1.1297
2019-03-17 00:00:00,-0.2394,0.833,-1.091,-1.6419,-1.1763
2019-03-17 01:00:00,1.0986,-0.9662,1.7876,1.1538,-0.8936
2019-03-17 02:00:00,0.6245,-0.7391,-0.673,-1.1196,0.3417
2019-03-17 03:00:00,0.9889,1.4309,0.7878,0.003,0.1279
2019-03-17 04:00:00,-0.1164,0.0135,-0.1889,-0.3365,0.8643
2019-03-17 05:00:00,0.6971,0.7386,0.538,-0.2989,1.3262
2019-03-17 06:00:00,0.5935,0.4512,0.263,-0.7511,0.6911
2019-03-17 07:00:00,1.0767,1.9375,0.1309,-0.3649,-0.6872
2019-03-17 08:00:00,0.7107,-0.1849,0.483,0.6857,-0.3623
2019-03-17 09:00:00,0.1047,-0.3104,0.659,1.3922,0.0478
2019-03-17 10:00:00,-0.8759,0.4519,0.5427,-0.6448,0.6352
2019-03-17 11:00:00,-1.0018,-1.317,-1.5808,2.629,-1.5668
2019-03-17 12:00:00,-1.1728,-2.1636,-0.2731,-0.7745,0.4563
2019-03-17 13:00:00,0.7916,-0.702,0.2574,0.4518,-0.0914
2019-03-17 14:00:00,0.7907,0.8905,0.2181,-0.8151,0.306
2019-03-17 15:00:00,-0.9322,1.0835,-0.6969,1.0385,-0.3465
2019-03-17 16:00:00,1.6852,0.7241,0.3467,-0.2997,-0.9879
2019-03-17 17:00:00,-0.0201,0.5224,0.1863,-0.1262,1.3546
2019-03-17 18:00:00,0.2215,-0.2961,-1.1813,1.7873,0.7794
2019-03-17 19:00:00,0.1783,0.4716,0.8977,-1.3256,1.1525
2019-03-17 20:00:00,-1.4033,-0.751,0.7662,0.0934,-0.6104
2019-03-17 21:00:00,-0.5378,0.9951,-0.2321,-0.2332,0.1587
2019-03-17 22:00:00,-1.4184,-0.9114,-1.4748,-0.4094,0.4086
2019-03-17 23:00:00,-2.0641,1.5131,-0.5611,0.459,2.2479
2019-03-18 00:00:00,-0.4863,1.4127,1.1564,-1.3629,0.1783
2019-03-18 01:00:00,0.9714,1.8277,-0.472,0.3228,2.0603
2019-03-18 02:00:00,-1.2747,-0.994,1.4673,2.4282,-1.4286
2019-03-18 03:00:00,-0.3711,-0.1953,-0.5766,0.2115,-0.1316
2019-03-18 04:00:00,-0.2005,-0.7536,-1.8259,0.9572,-2.1256
2019-03-18 05:00:00,-0.7006,-0.4009,-0.2025,-1.1631,-1.749
2019-03-18 06:00:00,0.3997,-0.1622,-0.7484,0.698,0.317
2019-03-18 07:00:00,0.4387,-0.5439,-0.7284,0.8071,0.4671
2019-03-18 08:00:00,-0.3274,-0.9378,0.65,-1.1922,-1.2342
2019-03-18 09:00:00,-0.0505,2.0628,2.5605,0.4563,2.1083
2019-03-18 10:00:00,0.9413,1.4464,-1.1981,0.4335,-0.4862
2019-03-18 11:00:00,0.1891,0.1888,-1.5047,-1.1114,1.6985
2019-03-18 12:00:00,1.069,-0.1758,-0.4574,-0.6439,-0.5132
2019-03-18 13:00:00,-1.7,-0.2768,0.3389,-0.3699,0.2302
2019-03-18 14:00:00,-0.2446,0.7724,0.4788,-0.8351,0.4877
2019-03-18 15:00:00,-0.0154,-1.1424,-1.2886,0.3953,-1.3629
2019-03-18 16:00:00,-1.2361,-0.7934,-0.9512,1.6026,-0.6393
2019-03-18 17:00:00,-0.8104,-0.3803,-0.2636,0.8909,0.6049
2019-03-18 18:00:00,-0.395,0.8266,-0.8347,-0.4074,1.625
2019-03-18 19:00:00,0.4627,-0.5015,-0.8516,0.0714,0.8296
2019-03-18 20:00:00,-0.3716,1.5518,-1.1599,-1.0105,0.2824
2019-03-18 21:00:00,-1.6941,0.362,0.9618,-0.106,0.2921
2019-03-18 22:00:00,0.8686,0.1825,-0.717,1.0744,0.6771
2019-03-18 23:00:00,-0.3843,-2.7255,-0.1496,-0.065,1.2489
2019-03-19 00:00:00,1.1685,0.676,0.4581,-0.2433,0.7275
2019-03-19 01:00:00,-0.1908,0.2773,-0.6581,0.54,-1.0507
2019-03-19 02:00:00,-1.0216,0.0852,-2.8164,-0.167,-0.2851
2019-03-19 03:00:00,0.4196,-0.9681,-0.3062,-0.6982,0.0612
2019-03-19 04:00:00,1.8595,0.7827,-1.4435,-1.4365,1.0724
2019-03-19 05:00:00,-0.1884,-1.3875,0.9984,0.8136,0.3616
2019-03-19 06:00:00,0.6884,-0.3496,0.0802,-0.0571,0.8123
2019-03-19 07:00:00,0.8452,-0.5922,1.048,-1.8729,0.7005
2019-03-19 08:00:00,-0.3271,-0.8093,0.4889,1.0442,-0.3439
2019-03-19 09:00:00,2.1455,-0.1199,-1.9708,-1.491,-0.8618
2019-03-19 10:00:00,0.6167,1.3103,-2.5155,-0.5332,-0.2844
2019-03-19 11:00:00,1.1256,0.1741,1.5001,-1.0965,0.1434
2019-03-19 12:00:00,0.6973,1.3507,-0.6532,0.2564,0.169
2019-03-19 13:00:00,0.2233,1.2102,-2.0646,0.4803,-0.889
2019-03-19 14:00:00,-0.3918,-0.6596,0.7702,1.7098,-0.1864
2019-03-19 15:00:00,-0.3977,-0.4733,1.9626,0.0198,0.1283
2019-03-19 16:00:00,0.6315,-0.0502,-0.2254,0.083,0.4778
2019-03-19 17:00:00,0.0019,-0.6324,0.47,-0.1738,-0.5092
2019-03-19 18:00:00,0.0815,-0.7423,-0.9711,1.6387,-0.1139
2019-03-19 19:00:00,-0.0507,0.2329,0.0189,1.4006,0.3176
2019-03-19 20:00:00,-0.216,-0.0856,1.1734,-0.8909,-0.1033
2019-03-19 21:00:00,0.786,-0.0919,-1.0367,0.25,1.1486
2019-03-19 22:00:00,-1.2139,1.124,-0.1377,-0.6605,0.2482
2019-03-19 23:00:00,-0.4395,-0.2301,-0.2429,-0.0135,-0.3061
2019-03-20 00:00:00,-0.0665,-0.0916,-1.712,1.8173,-0.7316
2019-03-20 01:00:00,0.3268,0.6796,0.4789,-2.2393,0.5436
2019-03-20 02:00:00,-3.254,-0.2089,-0.0028,-0.2869,-0.7783
2019-03-20 03:00:00,-0.7137,-1.2278,0.6822,1.3814,-0.6289
2019-03-20 04:00:00,1.0716,-0.0276,-1.2231,0.875,-1.522
2019-03-20 05:00:00,-0.7301,-0.2444,-0.0589,-0.8628,-0.3289
2019-03-20 06:00:00,-0.54,0.0639,1.2972,0.1716,0.597
2019-03-20 07:00:00,0.5887,-1.8262,1.2547,1.0358,-1.2438
2019-03-20 08:00:00,0.4431,0.0927,-0.1673,0.3265,1.8036
2019-03-20 09:00:00,1.4975,0.0162,0.3694,1.0585,-0.4114
2019-03-20 10:00:00,0.3151,-0.2022,1.2204,0.0785,0.204
2019-03-20 11:00:00,1.8699,0.3844,-1.5549,-0.3929,1.8226
2019-03-20 12:00:00,0.0169,0.0155,0.4687,0.1354,0.5029
2019-03-20 13:00:00,-0.5595,-0.4047,-1.1593,-0.0737,-0.002
2019-03-20 14:00:00,-0.4823,-1.5566,0.9145,1.1768,-0.8738
2019-03-20 15:00:00,-1.0741,0.2618,0.5397,-0.1968,0.1978
2019-03-20 16:00:00,-1.225,0.5526,-1.9295,1.4939,0.7465
2019-03-20 17:00:00,-0.0765,-0.696,-0.6966,2.4839,-0.508
2019-03-20 18:00:00,-0.6557,-0.4159,-1.9185,-0.621,-0.782
2019-03-20 19:00:00,-0.8602,0.462,-1.4443,-0.1591,-1.3495
2019-03-20 20:00:00,-1.3026,-1.0151,1.4966,-1.412,-1.8679
2019-03-20 21:00:00,-1.4269,0.2297,1.9706,-0.8955,-0.5109
2019-03-20 22:00:00,2.1001,0.52,1.4149,2.0712,1.1934
2019-03-20 23:00:00,1.6949,0.4122,0.2013,-0.84,0.6531
2019-03-21 00:00:00,-0.1601,-0.5817,-1.2788,1.6839,-1.5119
2019-03-21 01:00:00,-1.7863,-0.3945,1.384,0.3583,0.173
2019-03-21 02:00:00,-0.8939,0.5651,0.1349,0.8978,1.1654
2019-03-21 03:00:00,0.4069,0.3403,0.4399,-0.7908,-1.9376
2019-03-21 04:00:00,-0.6642,-0.4449,-0.0735,-2.0222,0.3619
2019-03-21 05:00:00,-0.939,0.7624,-0.3186,2.0664,-0.0646
2019-03-21 06:00:00,1.8838,0.449,0.5937,-0.7609,-0.3045
2019-03-21 07:00:00,-1.306,-0.2005,-1.1575,-0.2783,1.397
2019-03-21 08:00:00,-0.0627,0.5795,0.8334,0.0411,-1.2052
2019-03-21 09:00:00,0.9205,0.1921,0.0306,0.6258,0.26
2019-03-21 10:00:00,1.1554,0.6586,1.9339,0.59,0.4398
2019-03-21 11:00:00,0.6116,1.009,0.665,0.3868,-1.2358
2019-03-21 12:00:00,1.5463,1.1903,-0.9553,-0.1737,1.6958
2019-03-21 13:00:00,0.5669,-0.1586,1.6844,1.0994,0.1387
2019-03-21 14:00:00,-0.9356,-1.3478,0.3024,0.5182,0.8632
2019-03-21 15:00:00,-0.378,0.5875,-1.5631,0.9594,0.0738
2019-03-21 16:00:00,-0.7948,0.3493,-1.146,-0.4445,-1.3734
2019-03-21 17:00:00,-0.3505,-0.5482,0.9173,1.3823,0.3768
2019-03-21 18:00:00,-1.2923,0.7113,0.919,-1.7514,-1.8483
2019-03-21 19:00:00,-2.1387,-0.1818,0.2242,2.442,-1.5821
2019-03-21 20:00:00,-0.4616,-0.6823,-0.4915,-0.0258,-2.2837
2019-03-21 21:00:00,0.8757,1.0988,1.2798,0.6809,0.8664
2019-03-21 22:00:00,0.5193,1.0664,0.0263,-0.7799,0.2028
2019-03-21 23:00:00,-0.7574,0.3614,1.2691,0.9678,-1.1851
2019-03-22 00:00:00,0.2032,-0.138,0.5899,-2.7585,0.0882
2019-03-22 01:00:00,0.4883,0.5447,0.7715,0.7789,0.9124
2019-03-22 02:00:00,0.5898,1.2128,0.5833,0.3526,-2.155
2019-03-22 03:00:00,0.9897,0.1843,-0.4648,0.2281,1.5601
2019-03-22 04:00:00,0.373,-1.2949,0.5548,0.3636,0.9044
2019-03-22 05:00:00,-2.4739,-1.2933,0.1514,0.5574,-0.6349
2019-03-22 06:00:00,-0.0005,-1.2461,0.4513,1.5657,0.1016
2019-03-22 07:00:00,1.6986,-1.2816,-0.7056,-0.9026,-1.1624
2019-03-22 08:00:00,0.7263,0.5807,-0.4381,0.2806,0.1831
2019-03-22 09:00:00,1.3707,0.4135,-0.9377,-2.2158,-0.9862
2019-03-22 10:00:00,-2.1759,-0.5739,0.016,-1.0336,0.3179
2019-03-22 11:00:00,1.2176,-0.7312,1.0329,0.2408,0.9407
2019-03-22 12:00:00,-0.4667,-1.1695,-0.1724,-1.5338,0.4004
2019-03-22 13:00:00,0.8536,-0.6554,-1.348,0.8427,-0.8182
2019-03-22 14:00:00,-1.1516,1.0214,0.509,0.0381,-0.7343
2019-03-22 15:00:00,0.2336,0.3513,-1.1416,0.0675,1.4341
2019-03-22 16:00:00,0.0736,-0.4489,-0.4293,-0.8959,-0.1658
2019-03-22 17:00:00,0.5892,0.1353,-0.5189,1.0415,1.0472
2019-03-22 18:00:00,0.5021,-1.2168,-0.8152,-2.0286,-0.884
2019-03-22 19:00:00,-1.222,-0.3985,0.1558,1.4971,0.4173
2019-03-22 20:00:00,-1.9313,0.8448,-0.1065,-0.1718,0.1669
2019-03-22 21:00:00,-0.3636,-1.1667,0.4699,0.9616,-0.0804
2019-03-22 22:00:00,2.5004,0.8205,-2.2443,-0.5025,1.9714
2019-03-22 23:00:00,-0.6338,0.8381,1.2968,-0.4108,-0.0759
2019-03-23 00:00:00,-1.1995,1.0574,-0.3231,0.5691,0.0598
2019-03-23 01:00:00,-0.8447,-1.562,-0.4288,-0.0851,0.8357
2019-03-23 02:00:00,0.446,-0.9051,-0.297,-0.6901,0.2305
2019-03-23 03:00:00,0.8543,1.1073,-0.0762,0.1927,0.7218
2019-03-23 04:00:00,-1.1963,-0.6142,-0.2411,-0.4563,-1.8391
2019-03-23 05:00:00,-1.9455,-0.2512,0.3528,-0.7525,0.269
2019-03-23 06:00:00,-0.2595,1.5599,-0.7032,0.4431,0.4583
2019-03-23 07:00:00,-0.8,-1.9278,-0.2956,-2.41,-0.2198
2019-03-23 08:00:00,1.4398,0.0925,-1.1679,0.2791,-0.581
2019-03-23 09:00:00,-1.1284,0.3517,0.6791,-1.5336,-1.1171
2019-03-23 10:00:00,0.2612,-0.1909,-1.5713,-1.4935,-0.3662
2019-03-23 11:00:00,1.2126,-1.8846,1.4327,-0.3991,-0.2434
2019-03-23 12:00:00,0.1304,0.5018,0.0847,0.7005,-0.5484
2019-03-23 13:00:00,-1.2403,1.6836,0.3734,0.2117,-0.7061
2019-03-23 14:00:00,0.1178,-2.5268,-0.0733,-1.7222,0.9826
2019-03-23 15:00:00,0.3805,-0.0463,2.4036,0.0567,-0.7637
2019-03-23 16:00:00,0.3187,-0.4081,0.2584,-1.9895,-0.3384
2019-03-23 17:00:00,0.4675,0.4429,1.3336,-0.0436,-0.7083
2019-03-23 18:00:00,1.3517,0.2467,-0.3725,-0.7572,-0.2462
2019-03-23 19:00:00,0.3673,0.9219,-0.2484,0.946,-0.2919
2019-03-23 20:00:00,0.4772,1.2085,-0.131,0.0529,-1.0384
2019-03-23 21:00:00,-1.359,-0.9603,-0.1762,2.0434,0.5956
2019-03-23 22:00:00,0.7755,0.5832,-0.715,1.1766,-2.5225
2019-03-23 23:00:00,0.3252,0.0876,0.3134,0.5425,0.1475
2019-03-24 00:00:00,0.7571,0.8858,2.266,-0.5539,0.087
2019-03-24 01:00:00,0.8957,0.0141,-2.5168,-0.7641,-0.2438
2019-03-24 02:00:00,2.3495,2.0461,0.1299,0.1731,-0.4409
2019-03-24 03:00:00,0.223,-1.7536,1.067,-0.7942,0.7438
2019-03-24 04:00:00,-0.4995,-0.4746,-0.4484,0.2261,-0.4979
2019-03-24 05:00:00,-1.0969,-3.1918,-2.58,-0.7189,2.0538
2019-03-24 06:00:00,0.4186,1.8623,-1.7659,0.1296,0.4005
2019-03-24 07:00:00,1.6341,1.8289,3.1033,-0.7993,-1.0421
2019-03-24 08:00:00,-1.1809,-0.6644,-1.279,1.12,-0.787
2019-03-24 09:00:00,1.2099,1.0141,0.1363,1.8579,-0.334
2019-03-24 10:00:00,0.5547,-1.6039,-0.264,-0.2393,0.2605
2019-03-24 11:00:00,-1.931,-0.3942,-1.846,0.1824,0.3931
2019-03-24 12:00:00,-0.5543,-0.8143,-1.2731,0.54,-0.439
2019-03-24 13:00:00,-3.1789,0.9938,0.6134,0.1405,-0.9123
2019-03-24 14:00:00,-0.6536,-0.476,-1.1656,-0.4961,0.7592
2019-03-24 15:00:00,-0.2513,0.0705,1.882,1.8686,1.1037
2019-03-24 16:00:00,1.8552,0.068,-0.1327,-0.6561,-0.0003
2019-03-24 17:00:00,-0.476,0.6221,0.6172,-1.9559,-0.4453
2019-03-24 18:00:00,0.927,-0.9004,-0.864,-0.1761,-1.3737
2019-03-24 19:00:00,-0.1656,1.1335,0.6021,-0.9476,-0.8237
2019-03-24 20:00:00,0.0226,-0.9061,0.5352,0.238,1.7038
2019-03-24 21:00:00,-0.5973,0.767,-0.2777,-0.2782,-0.4853
2019-03-24 22:00:00,-1.0979,-1.0,-1.0651,-1.7363,2.058
2019-03-24 23:00:00,1.1626,-0.8856,-1.2368,0.3356,-0.4076
2019-03-25 00:00:00,0.9649,-0.261,-0.715,-1.2304,-1.3159
2019-03-25 01:00:00,-0.9715,0.5754,1.4217,-0.0341,1.1256
2019-03-25 02:00:00,0.0393,-3.206,-0.3885,0.1609,-0.9761
2019-03-25 03:00:00,0.861,0.3839,1.7982,-1.1333,-1.1761
2019-03-25 04:00:00,-0.696,-1.0575,1.9729,-2.6319,0.4013
2019-03-25 05:00:00,0.3801,0.4285,-1.1505,0.0024,-0.9344
2019-03-25 06:00:00,0.4857,1.0088,-0.1226,0.8246,1.0452
2019-03-25 07:00:00,-0.3023,-0.34,0.1751,1.3194,-0.9599
2019-03-25 08:00:00,-0.1578,-0.7996,-0.6524,1.2198,-0.8522
2019-03-25 09:00:00,0.0122,0.5826,-0.3204,0.9527,-0.6695
2019-03-25 10:00:00,-1.1978,0.3597,-0.2203,-0.4434,0.0073
2019-03-25 11:00:00,-1.0723,0.5322,-0.6633,-0.8844,-2.6551
2019-03-25 12:00:00,0.1152,0.6487,-0.1218,-0.3127,-1.5626
2019-03-25 13:00:00,1.7411,0.279,0.8248,0.0597,-0.4096
2019-03-25 14:00:00,-1.253,-0.2847,-1.4785,1.0188,-0.1818
2019-03-25 15:00:00,1.7682,-0.2385,-0.7725,0.9567,0.0316
2019-03-25 16:00:00,-1.2159,-0.3119,1.6283,-1.4169,-0.298
2019-03-25 17:00:00,0.6556,-1.1869,0.3636,-0.4549,0.2562
2019-03-25 18:00:00,-1.7575,0.2843,-1.0136,-0.2124,0.0202
2019-03-25 19:00:00,2.8237,0.8503,-0.9054,-0.8616,-0.4518
2019-03-25 20:00:00,1.7734,0.75,0.6686,-0.2632,0.3799
2019-03-25 21:00:00,0.6084,0.3705,0.6312,0.1835,-0.7262
2019-03-25 22:00:00,0.5782,-1.2468,1.3613,-0.1551,-0.4547
2019-03-25 23:00:00,-0.8899,-1.4588,0.2688,1.2752,0.5596
2019-03-26 00:00:00,0.2798,0.2272,0.1338,-0.6625,-1.2196
2019-03-26 01:00:00,-0.1449,-0.0342,0.0729,0.0479,-0.0133
2019-03-26 02:00:00,-0.3761,0.6667,-0.3758,1.0114,0.3556
2019-03-26 03:00:00,0.6499,-1.621,0.5184,-1.6464,1.3217
2019-03-26 04:00:00,0.2538,0.1294,1.1845,-1.0898,1.2055
2019-03-26 05:00:00,-0.5916,-0.3524,-0.0922,0.0421,-0.0159
2019-03-26 06:00:00,-1.1178,-1.1175,-0.392,-0.8097,0.916
2019-03-26 07:00:00,0.2417,1.1543,-0.0672,-0.0666,1.5243
2019-03-26 08:00:00,-0.7672,0.1099,1.0551,-0.7636,-0.1348
2019-03-26 09:00:00,1.2794,-1.0433,0.133,0.0142,0.8197
2019-03-26 10:00:00,1.0363,-1.1896,1.4618,-0.5404,0.7624
2019-03-26 11:00:00,-1.1568,-0.0629,0.5229,1.4861,-1.6942
2019-03-26 12:00:00,-0.659,-1.5233,1.1662,-0.3089,0.9537
2019-03-26 13:00:00,-0.1804,0.4006,-1.4073,1.0233,-0.0792
2019-03-26 14:00:00,0.0609,-0.7597,0.1142,-1.1519,1.0447
2019-03-26 15:00:00,1.4434,-2.0628,-1.0793,-2.1704,0.2578
2019-03-26 16:00:00,-1.1684,0.5278,2.9662,-1.4861,-1.1364
2019-03-26 17:00:00,-0.5027,0.5475,-0.4321,-0.5164,0.5166
2019-03-26 18:00:00,-0.9782,1.4745,0.7717,0.4165,1.7453
2019-03-26 19:00:00,0.0845,-1.9636,-1.2795,0.6258,0.6809
2019-03-26 20:00:00,0.7556,-1.1834,-0.9676,-0.422,-0.9018
2019-03-26 21:00:00,-0.3018,0.7315,1.3211,-0.6989,-0.5574
2019-03-26 22:00:00,-0.3495,0.5337,1.8949,1.7454,-0.7525
2019-03-26 23:00:00,0.7549,0.1766,0.0077,-0.0191,1.1749
2019-03-27 00:00:00,-1.1632,1.0992,0.8318,-1.6255,-1.0635
2019-03-27 01:00:00,-0.3163,0.8867,-0.8219,-1.0145,-0.5238
2019-03-27 02:00:00,-0.1581,-0.6158,0.8047,-0.5028,0.9741
2019-03-27 03:00:00,-0.1473,-0.3672,1.5173,-1.9699,-1.2377
2019-03-27 04:00:00,-0.6973,-0.0975,0.2714,0.3764,0.6182
2019-03-27 05:00:00,-1.8989,-0.8848,-0.8276,-0.7087,0.2239
2019-03-27 06:00:00,-1.7473,-1.3236,1.4286,1.0485,0.8823
2019-03-27 07:00:00,-0.2614,0.4436,0.7821,0.3309,-0.7373
2019-03-27 08:00:00,1.4819,-1.2233,-3.2005,0.7119,0.6413
2019-03-27 09:00:00,1.5748,1.0199,0.5567,-0.4695,-0.0022
2019-03-27 10:00:00,-0.3839,-0.5658,2.9124,0.659,0.7438
2019-03-27 11:00:00,0.8603,0.7852,-1.091,0.5648,0.4955
2019-03-27 12:00:00,-1.634,-0.6796,-0.5296,0.3364,0.3949
2019-03-27 13:00:00,0.0099,2.7875,-0.1875,-2.2744,-0.3725
2019-03-27 14:00:00,0.3718,1.0878,-1.2484,0.0079,0.299
2019-03-27 15:00:00,-0.4026,-1.5829,-0.6647,1.0414,0.2798
2019-03-27 16:00:00,1.9348,0.0521,-0.4261,1.6912,-0.6967
2019-03-27 17:00:00,-0.4966,-0.3803,0.9113,-0.7165,1.7635
2019-03-27 18:00:00,-0.2006,-1.0083,0.0275,-0.186,0.0557
2019-03-27 19:00:00,1.0289,-0.3061,0.9149,0.4843,0.2423
2019-03-27 20:00:00,-2.3305,-1.42,-1.6201,-1.3408,0.3736
2019-03-27 21:00:00,-0.6105,0.5138,-0.7097,-0.712,0.8698
2019-03-27 22:00:00,-1.2075,-0.1044,-0.5935,1.5299,0.5196
2019-03-27 23:00:00,-0.2635,1.1547,-0.3815,0.9177,-0.9536
2019-03-28 00:00:00,0.5371,-0.1859,0.3426,1.7214,0.0643
